Country,jurisdiction,2014,2010,1990,1991,1992,1994,1995,1996,1999,2003,1988,1989,1993,1997,2000,2001,2002,2004,2009,2011,2007,2012,2005,2006,2008,1998,1972,1978,1984,1985,1986,1987,2015,2013,2016,1980,2017,1982,1983,1975,1981,1977,1957,1976,1979,1956,1918,1973,1967,1951,1952,1969,1974,1968,1971,1966,1970,1962,1945,1954,1955,1963,1964,1965,1936,1958,1959,1930,1961,Country_name
24,92,,2.0,,,,,,,,1.0,,,,,,,,1.0,1.0,,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angola
660,660,2.0,5.0,,,,,,,,,,,,,,,1.0,,3.0,1.0,2.0,3.0,,,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anguilla
660,92,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anguilla
28,92,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Antigua and Barbuda
28,570,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Antigua and Barbuda
28,591,1.0,3.0,,,,,,,,,,,,,,,,1.0,3.0,2.0,,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Antigua and Barbuda
28,690,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Antigua and Barbuda
32,44,,,,1.0,,1.0,,2.0,5.0,2.0,,,,,8.0,1.0,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Argentina
32,92,11.0,5.0,,1.0,,,1.0,3.0,4.0,,1.0,,1.0,1.0,6.0,2.0,2.0,,1.0,5.0,,10.0,1.0,,2.0,7.0,,,,,,,7.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Argentina
32,188,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Argentina
32,344,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Argentina
32,840,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Argentina
32,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Argentina
32,570,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Argentina
32,591,7.0,3.0,3.0,1.0,1.0,1.0,,4.0,8.0,1.0,,,1.0,6.0,8.0,5.0,,3.0,6.0,22.0,10.0,20.0,,4.0,10.0,6.0,,,4.0,,2.0,,3.0,4.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Argentina
32,690,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Argentina
533,660,,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aruba
533,92,,,,2.0,8.0,,,,,,1.0,,,,,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aruba
533,591,,,,,,,,,,,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aruba
36,44,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia
36,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia
36,92,,1.0,1.0,3.0,2.0,2.0,2.0,4.0,5.0,,1.0,2.0,,3.0,4.0,1.0,3.0,4.0,,,1.0,,2.0,7.0,4.0,10.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia
36,184,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia
36,570,,,,,,,,,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia
36,591,,,,3.0,1.0,,,,,,2.0,1.0,,,,,,,,,,3.0,,1.0,,,,,,2.0,1.0,2.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia
36,690,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia
40,44,,,,1.0,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Austria
40,660,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Austria
40,92,,,,,1.0,,,4.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Austria
40,591,,,,,,,,1.0,1.0,,,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,1.0,,,3.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Austria
31,44,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan
31,92,,,,1.0,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azerbaijan
44,44,24.0,8.0,4.0,15.0,14.0,7.0,20.0,24.0,18.0,11.0,,,10.0,50.0,31.0,10.0,10.0,13.0,10.0,8.0,12.0,6.0,23.0,19.0,9.0,42.0,,,,,,,6.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bahamas
44,660,2.0,7.0,,,,,,,,,,,,,,,1.0,,6.0,6.0,6.0,4.0,1.0,,6.0,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bahamas
44,92,101.0,159.0,9.0,8.0,15.0,25.0,22.0,26.0,27.0,47.0,4.0,7.0,28.0,44.0,52.0,31.0,62.0,128.0,125.0,144.0,98.0,121.0,75.0,79.0,96.0,38.0,,,,,,,67.0,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bahamas
44,188,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bahamas
44,196,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bahamas
44,344,,,,,,,,,,1.0,,,,,,,,2.0,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bahamas
44,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bahamas
44,840,3.0,28.0,,,,,,,,32.0,,,,,,10.0,11.0,24.0,28.0,18.0,32.0,12.0,42.0,27.0,21.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bahamas
44,570,,,,,,1.0,1.0,1.0,4.0,13.0,,,,1.0,10.0,10.0,12.0,2.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bahamas
44,591,99.0,149.0,,3.0,1.0,6.0,4.0,12.0,14.0,87.0,2.0,7.0,5.0,10.0,44.0,41.0,63.0,117.0,167.0,142.0,267.0,121.0,192.0,215.0,213.0,15.0,1.0,12.0,5.0,4.0,8.0,8.0,40.0,131.0,,8.0,,8.0,6.0,,2.0,7.0,1.0,1.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,Bahamas
44,882,,2.0,,,,,,,,,,,,,,,,,,1.0,6.0,1.0,,16.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bahamas
44,690,5.0,4.0,,,,,,,,6.0,,,,,2.0,4.0,10.0,10.0,7.0,11.0,16.0,2.0,7.0,15.0,3.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bahamas
44,826,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bahamas
44,858,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bahamas
44,840,7.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bahamas
Bahamas;Panama,840,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bahamas;Panama
48,92,,,1.0,1.0,1.0,,,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bahrain
48,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bahrain
50,92,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bangladesh
52,44,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbados
52,92,,1.0,,,,,,1.0,,1.0,,,1.0,,1.0,5.0,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbados
52,591,,1.0,,,,,,,,,,,,,,,,,9.0,,6.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbados
112,92,,,,,,,,,,1.0,,,,,,,,4.0,,,3.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belarus
112,344,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belarus
112,591,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belarus
56,44,,,,1.0,1.0,3.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belgium
56,660,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belgium
56,92,,,3.0,,2.0,2.0,2.0,,1.0,1.0,,,1.0,1.0,,1.0,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belgium
56,570,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belgium
56,591,,,1.0,,,,,,,,4.0,,,1.0,1.0,,,2.0,,,,,,3.0,1.0,,,,1.0,1.0,3.0,,,1.0,,2.0,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belgium
56,882,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belgium
56,690,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belgium
84,44,8.0,39.0,,,,19.0,11.0,16.0,25.0,,,,1.0,10.0,9.0,2.0,1.0,2.0,3.0,22.0,14.0,12.0,1.0,18.0,4.0,15.0,,,,,,,2.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belize
84,660,2.0,1.0,,,,,,,,,,,,,,1.0,,,,4.0,7.0,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belize
84,92,,1.0,,1.0,2.0,6.0,3.0,58.0,17.0,2.0,,,,14.0,5.0,2.0,1.0,4.0,1.0,4.0,9.0,1.0,5.0,5.0,,22.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belize
84,344,1.0,,,,,,,,,,,,,,7.0,6.0,1.0,,1.0,1.0,3.0,,4.0,13.0,5.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belize
84,570,,,,,,1.0,17.0,40.0,55.0,6.0,,,,31.0,24.0,,1.0,11.0,,,,,,,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belize
84,591,4.0,22.0,,,,,,18.0,53.0,7.0,,,,26.0,40.0,27.0,14.0,29.0,18.0,7.0,25.0,5.0,28.0,29.0,7.0,21.0,,,,,,,27.0,8.0,,2.0,,3.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,Belize
84,882,1.0,6.0,,,,,,,,,,,,,,,,2.0,2.0,9.0,2.0,3.0,,17.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belize
84,690,,1.0,,,,,,,27.0,6.0,,,,,26.0,32.0,18.0,5.0,6.0,5.0,3.0,4.0,15.0,16.0,9.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belize
84,840,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belize
60,44,,,2.0,,1.0,2.0,7.0,3.0,1.0,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bermuda
60,60,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bermuda
60,92,,,2.0,,,1.0,4.0,15.0,14.0,2.0,,2.0,2.0,25.0,1.0,2.0,7.0,1.0,,,1.0,,,4.0,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bermuda
60,591,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,2.0,1.0,1.0,1.0,4.0,,,,1.0,,1.0,1.0,,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,Bermuda
Bolivia,591,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bolivia
Bolivia,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bolivia
Bolivia,591,5.0,9.0,,,,1.0,,,,3.0,,,,,,3.0,,,9.0,7.0,15.0,15.0,,7.0,8.0,,,,,,,,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bolivia
72,92,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botswana
72,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botswana
72,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botswana
76,44,1.0,,,1.0,,2.0,,,4.0,1.0,,,1.0,3.0,2.0,1.0,2.0,,1.0,,1.0,,,1.0,,11.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil
76,660,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil
76,92,16.0,25.0,2.0,2.0,3.0,4.0,5.0,2.0,29.0,14.0,2.0,6.0,2.0,39.0,47.0,16.0,38.0,17.0,22.0,15.0,39.0,17.0,13.0,15.0,31.0,33.0,,,,,,,10.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil
76,344,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil
76,840,4.0,9.0,,,,,,,,11.0,,,,,,,,15.0,10.0,5.0,21.0,12.0,18.0,16.0,7.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil
76,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil
76,570,,,,,,,1.0,,9.0,14.0,,,,1.0,17.0,14.0,13.0,11.0,,,,,5.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil
76,591,38.0,22.0,1.0,,3.0,4.0,4.0,5.0,11.0,30.0,,,9.0,5.0,12.0,10.0,17.0,49.0,40.0,24.0,60.0,18.0,24.0,32.0,31.0,4.0,,,2.0,,1.0,,30.0,22.0,,2.0,,4.0,1.0,,1.0,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,Brazil
76,882,,,,,,,,,,,,,,,,,,,,,15.0,,5.0,20.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil
76,690,,4.0,,,,,,,2.0,6.0,,,,,,1.0,10.0,4.0,6.0,5.0,11.0,9.0,7.0,4.0,3.0,,,,,,,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil
76,826,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil
76,858,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil
76,840,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil
92,44,1.0,,,,,6.0,4.0,19.0,20.0,,,,2.0,36.0,24.0,2.0,2.0,,,,,,,,,28.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,British Virgin Islands
92,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,British Virgin Islands
92,660,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,British Virgin Islands
92,92,11.0,39.0,30.0,42.0,84.0,596.0,653.0,1139.0,1741.0,2145.0,9.0,24.0,144.0,1983.0,2591.0,2445.0,2904.0,2687.0,1435.0,38.0,4719.0,30.0,2817.0,4034.0,3264.0,1336.0,,,,1.0,1.0,1.0,9.0,20.0,,7.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,British Virgin Islands
92,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,British Virgin Islands
92,840,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,British Virgin Islands
92,570,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,British Virgin Islands
92,591,6.0,2.0,,,,,,2.0,3.0,6.0,,,,3.0,2.0,3.0,7.0,6.0,7.0,3.0,8.0,3.0,7.0,1.0,12.0,1.0,,,,,1.0,,4.0,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,British Virgin Islands
92,690,,,,,,,,2.0,,,,,,,,,,,,2.0,1.0,,1.0,2.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,British Virgin Islands
British Virgin Islands;Australia,690,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,British Virgin Islands;Australia
British Virgin Islands;Brunei,690,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,British Virgin Islands;Brunei
British Virgin Islands;Canada,690,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,British Virgin Islands;Canada
British Virgin Islands;Cayman Islands,690,,,1.0,,,5.0,2.0,6.0,48.0,29.0,,,,11.0,92.0,60.0,38.0,31.0,,,5.0,,19.0,30.0,1.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,British Virgin Islands;Cayman Islands
British Virgin Islands;China,690,,,,,,,,,,,,,,,,,,,,,3.0,,1.0,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,British Virgin Islands;China
British Virgin Islands;Cook Islands,690,,,,,,,,,,,,,,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,British Virgin Islands;Cook Islands
British Virgin Islands;Germany,690,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,British Virgin Islands;Germany
British Virgin Islands;Guernsey,690,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,British Virgin Islands;Guernsey
British Virgin Islands;Hong Kong,690,,,,,,1.0,,1.0,1.0,1.0,,,,5.0,,3.0,3.0,1.0,4.0,,17.0,,2.0,16.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,British Virgin Islands;Hong Kong
British Virgin Islands;Hong Kong,690,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,British Virgin Islands;Hong Kong
British Virgin Islands;Hong Kong;Taiwan,690,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,British Virgin Islands;Hong Kong;Taiwan
British Virgin Islands;Indonesia,690,,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,British Virgin Islands;Indonesia
